index,Tweet,HS,stopwords,hastags,numerics,word_count,char_count,punctuation
12912,seandainya  jumpa fan  hongkong benaran  ya    jejeritan manja panggil oppa  ya sebentar   ganteng    dipanggil oppa   nada  mengenaliku  tenaga kerja indonesia korea  ya haha,0,0,0,0,40,175,0
12913,halo  presiden   marni beliau     anaknya  korban salah tangkap  penyiksaan  polisi   memutuskan  anaknya  bersalah pengadilan negeri jaka a selatan memutuskan  negara bersalah   membayar,0,0,0,0,39,187,0
12914,pembajak agama     agama  kepentingan kepentingan  berbeda   tujuan tujuan  be entangan  ajaran agama,0,0,0,0,22,101,0
12915,bangsat   gue bilang buya yahya  gue  yahya alias yahya staquf bin yahudi  arah gue k yahya staquf amp sih aqil  gue tau    gerombolan pengikut setia na  menyimpang,1,0,0,0,37,164,0
12916,cebong  sunat nih pergi   septic tank ahok,1,0,0,0,10,42,0
12917,jijik dongok,1,0,0,0,2,12,0
12918,bencong,0,0,0,0,1,7,0
12919,bang fh mentwit cebong langsung berkumpul spt lampu petromaks  kolam 200,1,0,0,1,12,72,0
12920,jaman susilo bambang yudhoyono korupsi  besaran proyek mangkrak,1,0,0,0,9,63,0
12921,beresss lo  nafsunya   presiden tunjukkan prestasi lo  kelicikan lo biar rakyat menilai nrakyatpintar,1,0,0,0,17,101,0
12922,cebong stres,1,0,0,0,2,12,0
12923,penjarakan ahok lengserkan jokowi komunis cina penistaan alquran an penistaan agama kriminalisasi ulama kriminalisasi organisasi masyarakat islam,1,0,0,0,17,145,0
12924,konspirasi yahudi berjalan    efek kebodohan segelintir oknum   memakan uang haram  menggadaikan   anak bangsa,1,0,0,0,21,110,0
12925,maksud  no 2     pisah  cerai  catatan sipil  menikah  gereja agama   kawin   gereja katolik ya   kecuali  pembatalan,0,0,0,1,32,117,0
12926,sih a idjo membatalkan tuduhan  sih kunyuk  menonton lagiiiiiiii,1,0,0,0,11,64,0
12927,bang bang  juru bicara  kayak jablay gegarotan ya  mah jablay  suka  pakai kali,1,0,0,0,18,79,0
12928,beda pencapaian rezim   pejabat negara dewan perwakilan rakyat  olah     pemerintah    menganggap   negara  salah 4,0,0,0,1,27,115,0
12929,xa9mamah        xb5nenek   ceritanya mamah habis beli kerudung   nenek         xa9 melebarkan kerudung  gede ya enak dipakainya        xb5iya taplak meja    tertawa sengakak ngakaknya kenap,0,0,0,0,52,189,0
12930,orang gila    percaya  kelas langsung ditelan cebong    otak,1,0,0,0,15,60,0
12931,muncul nih penyakit nya    jam 7 malam kacrut  menelpon 147 telepon mati  kacrut banget,1,0,0,2,19,87,0
12932,gubernur ahok  eksis    bayi debora hem rasakan,1,0,0,0,11,47,0
12933,heran   setan iblis  kabur  takut  mendengar azan   makhluk allah    anteng si,1,0,0,0,21,78,0
12934,intinya orang kayak  elite  menjamin tangan  mulut berpendidikan    gue   udik kampungan sampah    otak  pikir,1,0,0,0,26,110,0
12935,bajingan,1,0,0,0,1,8,0
12936,pemilihan kepala daerah daerah khusus ibukota  penuh intimidasi hasilnya  sah anies sandi kampanye janji janji palsu batalkan pengangkatan anies sandi,1,0,0,0,22,150,0
12937,pecun ku  ,0,0,0,0,4,10,0
12938,rezim anti islam pro komunis insyaallah   saksikan kehancurannya,1,0,0,0,10,64,0
12939,evi layanto siswi sekolah dasar katolik karya yosef 1978 1984 istrinya ronaldo pardede  sah,0,0,0,2,15,91,0
12940,dute e  beraliran komunis ateis tulen   terpilih  presiden filipina  mayoritas kristen katolik,0,0,0,0,17,94,0
12941,hasil revolusi mental anak seumuran sekolah dasar  malu pacaran  pakai materai   wajah generasi muda    wajar   orang kementerian pendidikan  kebudayaan  mengajak menonton dilan 2019 ganti presiden,1,0,0,1,36,197,0
12942,udeeeh    kacrut dasar,1,0,0,0,6,22,0
12943,mampus       x9e       x9e       x9e,1,0,0,0,22,36,0
12944,melawan roma kamis    lihat latihan   busquets  latihan  semoga   main gembel banget kemarin   busi,0,0,0,0,24,99,0
12945,alhamdulillah kiraan asing haha  kuliah,0,0,0,0,6,39,0
12946,saracen terafiliasi  geng anies sandi  terbantahkan,1,0,0,0,8,51,0
12947,hina ahok                           orang  tau  sih ahok   congor    perjelas kali,1,0,0,0,42,82,0
12948,bajingan rampok  rakyat   menghakimi  ,0,0,0,0,9,38,0
12949,ai undang undang md3 nanahaon teteh nya,0,0,0,0,7,39,0
12950,dasar sih kutil babi ahok  tukang bohong  bohong ahok   menyalahkan   menutupi kegagalan nya contoh  banjir,1,0,0,0,22,107,0
12951,deklarasi pilihan kepala daerah 2018 aman  anti hoaks kepala desa sekecamatan jabon,0,0,0,1,13,83,0
12954,19 kadang gue suka be anya hakikat  faedah  abang benga permanen     suka bikin iler anjing  kontol manis ngentot suka   sakau  ya  curhat anu pap jajan mulu buset,0,0,0,1,38,163,0
12955,mantap bang bagus bang  twit sepe i     perhatian   bang ya   agama  bang mengajarkan kebaikan    tuhan    mantap        sukses,0,0,0,0,40,127,0
12956,sakti  jubah kekuasaan  menunggu rakyat marah pecat setya novanto pecat ketua dewan perwakilan rakyat,1,0,0,0,16,101,0
12957,rindu   bajingan  sepagi        xa9,0,0,0,0,14,35,0
12958,cebong dungu sensitif  mas,1,0,0,0,5,26,0
12959,pemerintah marah bera i 100  rezim komunis,1,0,0,1,8,42,0
12960,pikiranku malam beku udara selembut lumut dadaku telaga bisu sebutir batu kau lemparkan  keheningan dijeritkan,0,0,0,0,16,110,0
12961,banci ku cewek  takut menyerang cewek  sembunyikan wajah mu,1,0,0,0,11,59,0
12962,critical eleven posesif habibie amp ainun laskar pelangi marlina sih pembunuh   babak sekala niskala my idiot brother film filmnya ernest  kocak  wajib ditonton,0,0,0,0,27,160,0
12963,mendampingi presiden joko widodo meninjau bandara internasional jawa barat bandara internasional jawa barat bandara  ajati majalengka jawa barat jokowikunjungan kerja jawa barat,0,0,0,0,23,177,0
12964,biarpun badan beliau kurus  nyalinya   mengembalikan sumber daya alam   zaman orde  dijual gratis  amerika bukti tuduhan jokowi antek asing asing terpatahkan,0,0,0,0,28,157,0
12965,14  kenyataan   mengerikan   pemerintah  dalih investasi  menjual sumur sumur  menghasilkan bahan mentah  bahan bakar minyak bahan bakar minyak   asing asing nbbmhakrakyat bahan bakar minyak milik rakyat,0,0,0,1,37,203,0
12966,nya iran     negara komunis tepuk jidat                  x99                   x99,0,0,0,0,47,82,0
12967,video pesan  penyandang disabilitas  presiden jokowi,0,0,0,0,8,52,0
12968,in case you missed it swat sfc selamatkan monyet proboscis    ,0,0,0,0,14,62,0
12969,allahu akbar eksepsi dikabulkan pengadilan ustaz alfian tanjung musuh partai komunis indonesia dibebaskan po al islam  ,1,0,0,0,18,119,0
12970,7 12   jamuan teh petang  mahasiswa universitas pattimura penulis   universitas katolik indonesia maluku ukim   persiapan kuliah   keesokan harinya diplomasi publik,0,0,0,2,29,164,0
12971,allahu akbar gaduh  ahok rakyat  front pembela islam bubarkan gerakan masyarakat  indonesia copot kepala kepolisian daerah jabar penjarakan ahok,1,0,0,0,22,144,0
12972,era jokowi  tim mawar  era jokowi culik aktivis  era jokowi membantai orang sepe i tragedi tanjung priok  pembersihan partai komunis indonesia gitu          x8a,0,0,0,0,36,160,0
12973,pe anyaan   analogi   istilah nusantara  huria kristen batak protestan   kacau  kristen protestan   masuknya bahasa  budaya batak   penyimpangan   membedakannya deng,0,0,0,0,34,165,0
12974,takut sih gebuk   anti asing,0,0,0,0,7,28,0
12975,haha bego    bani jamban intelligence quotient  mona,1,0,0,0,11,52,0
12976,acara back to kampus  fakultas ilmu budaya universitas negeri padjadjaran bercerita  kemajuan  r    tips  menghadapi kehidupan   belajar  kampus selesai 7 4 back to campus gemasian 85,0,0,0,3,36,183,0
12977,orang   menegakkan khilafah dituduh radikal  orang   menyebarkan pemahaman komunis   diapa apakan,1,0,0,0,18,97,0
12978,bahasa indonesianya cacat,0,0,0,0,3,25,0
12979,tunjangan  raya gaji  belas heboh  iklan sopoi lok  bahan bakar minyak  senyap   kedengaran  suara   ambil uang nya ganti presiden nya                          n2019 ganti presiden,1,0,0,0,58,180,0
12980,halnya  cina  indonesia  po an tui  gabung kompeni  membunuh pribumi,1,0,0,0,15,68,0
12981,kegaduhan   adu domba  kompori ciri khas modus penjajah   kacung waspada komunis ekonomi  wilayah negara kesatuan republik indonesia   jajah pribumi  agama  adu sabu  sebar eksodus tenaga kerja asing republik rakyat cina 157 000 data serikat pekerja  indonesia berbekal wajik,1,0,0,2,50,275,0
12982,bersyukur   hidup  jaman presiden   kenal lelah merajut kebinekaan membangun indonesia  berupaya mewujudkan keadilan sosial   rakyat indonesia presiden surat pemberitahuan tahunan  wajib 2 periode hayukake ajati terima kasih jokowi,0,0,0,1,37,231,0
12983,kekejaman umat buddha  myanmar kejam  teroris   ,1,0,0,0,11,48,0
12984,siaaap jokowi  periode jokowi sayangi papua,0,0,0,0,7,43,0
12986,x9c  instagram fanya ckarisha      x93 xb2wa 6281294490616     entot  berondong lokal enak  ngentotannya         do not forget r,0,0,0,1,36,128,0
12987,mirisnya rezim    permisif  bahaya laten komunis partai komunis indonesia,1,0,0,0,13,73,0
12988,booming meme  kemacetan     abadi     mungut sim  pos ronda idiot versus cerdas   mudah dibedakan       x85  ,0,0,0,0,34,109,0
12989,lebanon sistem pemerintahan dibagi  golongan   presiden kristen  perdana menteri sunni  ketua parlemen syiah    pemimpin agama ya  pilih  seagama     provinsi  indonesia    kepala,0,0,0,0,39,179,0
12990,wkwk dasar cebong  melarang   menjabat  anis   wkwk,1,0,0,0,13,51,0
12991,dimana  ditemui alim ulama  memiliki silsilah ilmu pengetahuan   terputus si  rasulullah saw cek aly wafa dot com,0,0,0,0,22,113,0
12992,1  cebong   empang                       x8e       x8e,0,0,0,1,36,54,0
12993,got it    permintaan   bersangkutan ya         teman teman tuna netra tuna wicara tuna grahita tuna daksa  etis  buta bisu keterbelakangan cacat,0,0,0,0,35,144,0
12994,bokong sexy,0,0,0,0,2,11,0
12995,bani bodoh binasanya  lempar  laut bang       xa3,1,0,0,0,15,49,0
12996,jomlo jablay kebelet pacaran jomlo jablay kebelet pacaran,1,0,0,0,8,57,0
12997,bera i  pribumi ya ayo  bahan  pribumi usir  indonesia  keturunan cina  pribumi,1,0,0,0,18,79,0
12998,hebat  singapura  indonesia  lurah  ditolak    gubernur  ahok wkwk,1,0,0,0,16,66,0
12999,benci   jokowi   bawel koreksi beliau  lengserkan,1,0,0,0,11,49,0
13000,sinyal simpati kacrut abissss parah  menyetreaming suliddddd,1,0,0,0,8,60,0
13001,indonesia  lolos  piala dunia contohlah prancis ambilah pemain pemain asing  top    keturunan indonesia,0,0,0,0,19,103,0
13002,forum peningkatan konsumsi ikan nasional  provinsi sumatra barat   terbentuk  2011 berdasarkan surat keputusan gubernur sumbar nomor 520 209 2011 tanggal 27 april 2011 dimana ketuanya   gubernur sumatra barat,0,0,0,6,34,208,0
13003,chanyeol levanta bom,0,0,0,0,3,20,0
13004,insya allah 2019 ganti presiden,1,0,0,1,5,31,0
13005,tes  presiden ri  gubernur indonesia sih gue,0,0,0,0,9,44,0
13006,sih  positif     mulutmu oi badanmu  kayak ikan buntel  isinya negatif  sampah,1,0,0,0,19,78,0
13007,sejarah  dipakai  orang menyembah lupa buddha hindu   dipanggil pas pemujaan  setan  hoi  nama  gue nama hotel wkwk  pakai bahasa jerman a inya seram  perang perangnya,0,0,0,0,35,167,0
13008,menegur orang  berbicara cebong kampret  berani tegur   berbicara kutil babi jokowi kodok,1,0,0,0,16,89,0
13009,6 kandungan bahan alami lidah buaya    n7  bersentuhan langsung  luka  aloclair   dipercaya konsumen  57 negara   diragukan  khasiatnya,0,0,0,2,29,135,0
13010,survei  pulau pulau terpencil  nabire papua    lupa   buaya muaranya   jawabannya    situ gue berharap kebesaran allah  menjaga keselamatan      x99 x8f,0,0,0,0,37,152,0
13011,allah hu barbar  dungu biadab bang fahri muslim   hidup  kafir  pakai internet,1,0,0,0,17,78,0
13012,subhan allah kenangan    terlupakan  umat islam bersatu melaksanakan salat jum at  aksi 212 4  terlewat     menjegal amp menggapai sepele amp  takut  suara umat islam  buktikan  insya allah 2019 ganti presiden,1,0,0,3,44,209,0
13013,butuh  nya kayak malaikat  menempel kayak ulat jambu sekalinya gue  butuh minggat kayak   dosa berengsek banget,1,0,0,0,21,111,0
13014,orang  suka prabowo bera i partai komunis indonesia  ,1,0,0,0,11,53,0
13015,bro majelis ulama indonesia  bikin fatwa  bro   menentukan  majelis ulama indonesia eh salah ya ulama ya eh salah  ya dilan ya   off side bro wkwk,0,0,0,0,33,146,0
13016,video lengkap   penge ian fiksi   tonton utuh  menambah wawasan   termakan spin   segelintir warganet  potongan video  menyesatkan  maksud membenturkan rocky gerung  kaum agama,0,0,0,0,35,176,0
13017,presiden,0,0,0,0,1,8,0
13018,neneknya   panggil emak bercerita  pemuda etnis tionghoa  medan dibunuh   bioskop  preman  peristiwa 1965 persis kayak filmnya joshua oppenheimer rachel  menghubungkan kepindahan emak sekeluarga  jaka a  65,0,0,0,2,37,206,0
13019,suka   idiot bareng oppa     x92 x83          ,0,0,0,0,22,46,0
13020,semoga  historinya  inggris  menghadiahi yahudi sisa perang dunia  wilayah israel,0,0,0,0,14,81,0
13021,ringgit diniaga 3 8875 8920 berbanding dolar as,0,0,0,3,8,47,0
13022,kak rosanita ayamor  tegur  nih   x  24 jam bom,0,0,0,1,14,47,0
13023,aneh   adminnya sih adek armando   heran bikin meme tolol,1,0,0,0,13,57,0
13024,alquran kitab sampah   berani  lomba nyanyi alquran,1,0,0,0,10,51,0
13025,taplak gunung teplak gunung,0,0,0,0,4,27,0
13026,musyrik  a inya menduakan meniadakan   lawan   tauhid  a inya menyatu bangbang wetan april,0,0,0,0,19,90,0
13027,pe umbuhan ekonomi indonesia lua al i 2018,0,0,0,1,8,42,0
13028,jamban,0,0,0,0,1,6,0
13029,2 kali  yahudi  orang tup2  nih yahudi  tuan rumah                  ta natural killer     lepas nih,0,0,0,1,39,99,0
13030,otak   pungsi cobalah memasukkan otak  k lumpur  bersihkan pakai kencing onta ya,1,0,0,0,16,80,0
13031,ahok tuding lurah nakal manfaatkan pasukan oranye,0,0,0,0,7,49,0
13032,wkwk tergerus intelligence quotient nya gara gara cebong,1,0,0,0,8,56,0
13033,kerja mencari pinjaman  cina,0,0,0,0,5,28,0
13034,perbedaan  1   cocok    keparat,1,0,0,1,10,31,0
13035,teriak asing asong  demo berjilid jilid,1,0,0,0,7,39,0
13036,bego  be epi  daun  imannya langsung luntur,1,0,0,0,10,43,0
13037,memilih dewan perwakilan rakyat    bubarkan,1,0,0,0,8,43,0
13038,menghujat  munafik  non,1,0,0,0,5,23,0
13039,cebong    gobloknya,1,0,0,0,5,19,0
13040,ih dasar manusia homo,1,0,0,0,4,21,0
13041,maklum cebong daya ingatnya separuh,1,0,0,0,5,35,0
13042,orang  bangga pakai kw   pacaran  banci  menganggap  banci  cewek benaran  ,0,0,0,0,19,75,0
13043,the lie tju  lie tju seroja  the lie tju seroja siswi sekolah dasar katolik karya yosef 1978 1984 istrinya ronaldo pardede  sah,0,0,0,2,25,127,0
13044,pekerjaan rumah   buktinya lowongan kerja  dikasih  asing   kebanyakan bohong  rakyat,1,0,0,0,17,85,0
13045,amin ya rabi,0,0,0,0,3,12,0
13046,tendang pelan pelan 49 asing 2019  jokowi,0,0,0,2,8,41,0
13047,pemilihnya   cebong,1,0,0,0,4,19,0
13048,gue  negara  sibuk perang dagang   perang ayat   sibuk  mars   sibuk ayat   sibuk teriak anti asing dolar minggat mumet  diblokir demo,0,0,0,0,32,134,0
13049,seminggu eh  mampus  layanan     bikin layanan bilang  kualitasnya kacrut,1,0,0,0,16,73,0
13050,gue pakai baju terbuka  bilang jablay gue main malam  bilang cewek    kabar  berhijab hamil,0,0,0,0,20,91,0
13051,hubungannya geblek,1,0,0,0,2,18,0
13052,goblok benaran matanya picek,1,0,0,0,4,28,0
13053,titit kakak iparmu,0,0,0,0,3,18,0
13054,nih ya baca tai    spam  kado  ,1,0,0,0,12,31,0
13055,presiden mengajak  ulama    a  pemerintah menyejukkan suasana menjelang pilihan kepala daerah serentak,0,0,0,0,17,102,0
13056,setya novanto pancasila  titik temu budaya leluhur  tumbuh  berkembang  nusantara  puluh   golkar,0,0,0,0,19,97,0
13057,anak babi jalan nya menunduk  malu lihat ulah  nya  membela ahok,1,0,0,0,14,64,0
13058,mesir komunis kafir ekonomi dikuasai dajjal poros beijing,1,0,0,0,8,57,0
13059,analoginya kayak pancasila min   pancasila protestan pancasila katolik pancasila buddha pancasila islam pancasila hindu pancasila  niat  mempersatukan  memandang stereotip agama   kotak kotak  deng,0,0,0,0,31,197,0
13060,komisi pemberantasan korupsi bubarkan    manfaatnya  buang uang rakyat mengurus  korupsi    polisi impoten lembaga     lebur   era presiden   rakyat indonesia   percaya  institusi in,1,0,0,0,40,182,0
13061,foto sekilas ngentot  kandung gue  malam sengaja gue kasih sekilas   lihat respon   100 retweet gue,0,0,0,1,21,99,0
13062,kadar penderitaan  orang  beda beda   komparasi  menganggap enteng  orang cerita   ulang  iya    congor  kuping  perbanyak mendengar means no harm lo,0,0,0,0,34,149,0
13063,katolik  jawa   mendoakan  meninggal  doa 7  40  100   1000    mengikuti adat jawa kayaknya  vatikan,0,0,0,4,27,100,0
13064,1 salam sahabat islam indonesia nu jutaan warga nahdliyin   menangis waliyul majdub wali gila selasa malam cicit syaikhona kholil bangkalan meninggal dunia meninggalkan ajaran kesederhanaan  puluhan cerita kasyaf karamah  keajaibannya si,0,0,0,1,35,237,0
13065,serang ahok kafir galak,1,0,0,0,4,23,0
13066,misi 1 membangun manusia jawa barat  memuliakan agama sehat  unggul nomor  jawa barat asyik asyik menang,0,0,0,1,19,104,0
13067,lesbi anjir  humor wkwk,0,0,0,0,5,23,0
13068,gue  suka semoga  calon wakil presiden   mendampingi  jokowi    celah  bani oposan  merusak kebersamaan koalisi pengusung joko widodo  semoga  mendongkrak suara,0,0,0,0,32,160,0
13069,jijik bodoh,0,0,0,0,2,11,0
13070,sumpah menyesal anjir kayak gue goblok banget percaya   cihhh,0,0,0,0,11,61,0
13071,pribumi iseng aparat sangarrrr puluhan cina racist aparat  alay jongos,1,0,0,0,11,70,0
13072,cinta  buta,0,0,0,0,3,11,0
13073,jaman  negeri  boyolali   satunya murid katolik seangkatan gurunya agama menyambi 2 sekolah  kadang    kali saking gabutnya  pelajaran agama islam    diketawain ata,0,0,0,1,33,164,0
13074,oh ya mbak    kaos naga bonar  gubernur jabar ayo mbak,0,0,0,0,14,54,0
13076,biar   gatot ngeles  hati kecilku  nih  udang   micin prabowo  mekar senyumnya,1,0,0,0,19,78,0
13077,sudi rakyat  presiden jongos kacung cina   presidennya cebong cebong cina,1,0,0,0,13,73,0
13078,anti asing   kampanye       x85       x85       x85,0,0,0,0,26,51,0
13079,kabur   sependapat  presiden soekarno   kabinet presiden soekarno  partai komunis indonesia,0,0,0,0,16,91,0
13080,lo  memuji asing asing katamu haram   kafir munafik hnw,1,0,0,0,12,55,0
13081,undang undang pendidikan menolak undang undang perbankan syariat menolak undang undang ekonomi syariat ah menolak undang undang anti pornografi menolak undang undang jaminan produk halal menolak  mengaku hizbullah  mujahid   cukur cepat bulu hidungnya bro eta  rambay ruwet,0,0,0,0,42,273,0
13082,fanatik   kayak jatuh cinta  bikin buta tuli  bisu,0,0,0,0,12,50,0
13083,kesimpulan  penjajahan sejarah  kalah berbahayanya  bentuk penjajahan   politik ekonomi budaya    penjajahan sejarah    halus  sistematis    jeli    terperangkap,0,0,0,0,34,161,0
13084,cacat sih  nya,1,0,0,0,4,14,0
13085,kebanyakan fitnah nih empok silvy debat final pemilihan kepala daerah jakarta gue gue,1,0,0,0,13,85,0
13086,cinta menyapa    buta hati tuli telinga  logika   terjaga   terluka,0,0,0,0,17,67,0
13087,ngentot   n ,0,0,0,0,5,12,0
13088,lihat direct message   ah  tau gue    bolot       xa9,1,0,0,0,20,53,0
13089,hamil    ngentot memek  hamil  binal frontal  suka ngelonte pas suaminya,0,0,0,0,16,72,0
